% Model:              2D Model _ tu[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 21 2017, 02:48
% Table:              Table 2 - tu_r1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.22, acpr.p_t*2*pi*a (N)                g_center=0.24, acpr.p_t*2*pi*a (N)                g_center=0.26, acpr.p_t*2*pi*a (N)                g_center=0.28, acpr.p_t*2*pi*a (N)                g_center=0.3, acpr.p_t*2*pi*a (N)
3930                                              -7295.865658890322-16576.050382491194i            -7253.473800022983-16567.995045651114i            -7219.541068278908-16580.662388781828i            -7208.937157640221-16605.918410460774i            -7222.959594968327-16629.24949048169i
3935                                              -7268.395040681024-16470.840617023958i            -7225.821197393244-16465.26429797069i             -7192.769983572696-16479.6181560212i              -7183.5154310092785-16505.16465783502i            -7198.567186517291-16527.32501319468i
3940                                              -7240.407197557183-16366.384928740192i            -7197.792072018097-16363.286326640593i            -7165.704866270346-16379.27602531427i             -7157.795778367568-16405.05015738972i             -7173.791133819233-16426.00887814397i
3945                                              -7211.907626989329-16262.68012647215i             -7169.391816215044-16262.050202826702i            -7138.349030001467-16279.621216994168i            -7131.779662706119-16305.561363548059i            -7148.633597134926-16325.293102365895i
3950                                              -7182.901650552907-16159.723551950252i            -7140.625237382068-16161.545454597106i            -7110.705021848582-16180.639385726518i            -7105.467870082613-16206.68507908258i             -7123.096352057542-16225.16979474699i
3955                                              -7153.394487434569-16057.51305708115i             -7111.496611732237-16061.762065304896i            -7082.7746557999235-16082.316630117582i           -7078.860517753675-16108.408464860742i            -7097.180763701157-16125.631159463055i
3960                                              -7123.391321350539-15956.046973587145i            -7082.009732656022-15962.690467586996i            -7054.559042100036-15984.639501522286i            -7051.957059310837-16010.719052496926i            -7070.887759575415-16026.669505915299i
3965                                              -7092.897360184503-15855.324076274928i            -7052.167953499273-15864.321534316956i            -7026.058612784517-15887.59501311407i             -7024.756287746828-15913.60476054182i             -7044.217801955476-15928.277265561448i
3970                                              -7061.917887860875-15755.343540979968i            -7021.9742247052145-15766.64656722422i            -6997.273143658968-15791.170649790069i            -6997.256337134902-15817.053914592301i            -7017.1708612157145-15830.447015542859i
3975                                              -7030.458307985803-15656.104898558384i            -6991.431125235786-15669.6572845786i              -6968.2017734588-15695.354379659848i              -6969.454683805147-15721.055271612346i            -6989.7463906085195-15733.171509023456i
3980                                              -6998.524179239996-15557.607985967055i            -6960.540888922951-15573.345808429145i            -6938.843020470733-15600.13466767561i             -6941.348147833498-15625.59804877357i             -6961.943304364809-15636.44371207829i
3985                                              -6966.121242213229-15459.852895841352i            -6929.305425582728-15477.704652529368i            -6909.194797692562-15505.500491935776i            -6912.932895862062-15530.67195655013i             -6933.7599594214635-15540.256846655138i
3990                                              -6933.2554381453265-15362.839925673505i           -6897.72633773693-15382.726711892406i             -6879.254426846664-15411.441362878073i            -6884.204446131687-15436.26723627941i             -6905.194142162601-15444.604439070508i
