% Model:              2D Model _ r1u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 16 2017, 08:14
% Table:              Table 2 - r1u_g1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.02, acpr.p_t*2*pi*a (N)                g_center=0.04, acpr.p_t*2*pi*a (N)                g_center=0.06, acpr.p_t*2*pi*a (N)                g_center=0.08, acpr.p_t*2*pi*a (N)                g_center=0.1, acpr.p_t*2*pi*a (N)                 g_center=0.12, acpr.p_t*2*pi*a (N)                g_center=0.14, acpr.p_t*2*pi*a (N)                g_center=0.16, acpr.p_t*2*pi*a (N)                g_center=0.18, acpr.p_t*2*pi*a (N)                g_center=0.2, acpr.p_t*2*pi*a (N)
440                                               14747.58005202779+28290.767370320347i             14754.113887672424+28292.236719746197i            14760.495798610482+28293.25637075115i             14766.705759948656+28293.87669903174i             14772.72430572438+28294.045299902173i             14778.533585891784+28293.797948004772i            14784.12238370204+28293.277592037186i             14789.472350655333+28292.32385377311i             14794.573273383436+28291.061662936416i            14799.415886273891+28289.535154436904i
445                                               15042.69416394903+28499.994515688646i             15049.501531174474+28501.245788829805i            15056.133732635793+28502.032863682933i            15062.570287028257+28502.408520172296i            15068.791297354788+28502.321159510608i            15074.778692133565+28501.80873409568i             15080.521357666566+28501.01778694154i             15086.00072223626+28499.787120491135i             15091.206882383542+28498.245017520207i            15096.130888847978+28496.437645476242i
450                                               15339.595186095608+28706.021065864887i            15346.673840646055+28707.034548254396i            15353.552524434645+28707.569827804615i            15360.21036050975+28707.68221436405i              15366.627081193317+28707.321018654653i            15372.784470662675+28706.526483545123i            15378.67160646176+28705.448858627344i             15384.269769141001+28703.9261994334i              15389.569469169643+28702.090240813348i            15394.562173123491+28699.989260535654i
455                                               15638.246167991123+28908.83446199188i             15645.592757756014+28909.590000828728i            15652.71297979665+28909.85392484343i              15659.585631053867+28909.684202134853i            15666.190142000201+28909.031158276848i            15672.508238701708+28907.93744043343i             15678.52928728932+28906.5571174862i               15684.234504583097+28904.727569867584i            15689.614928372786+28902.584082325568i            15694.662549269433+28900.17711879287i
460                                               15938.61023495828+29108.42226443286i              15946.220243820915+29108.899320301352i            15953.575872576326+29108.872043653482i            15960.655670831833+29108.40119141649i             15967.43884494649+29107.43821072527i              15973.907158707396+29106.028267472815i            15980.05037370557+29104.329362495882i             15985.849735885717+29102.17827180263i             15991.29693339681+29099.713926065488i             15996.384598080833+29096.989048706604i
465                                               16240.650552999257+29304.77211658532i             16248.518246389478+29304.94982025333i             16256.101913305487+29304.611274061812i            16263.379944542816+29303.82015617726i             16270.331409482264+29302.529142914354i            16276.938215400394+29300.78603344875i             16283.190636177325+29298.752872624544i            16289.070048862992+29296.26590099336i             16294.568924950023+29293.4677887617i              16299.68066389965+29290.4135889994i
470                                               16544.330288185793+29497.871712763637i            16552.44866071235+29497.72892714051i              16560.25171318021+29497.05888487055i              16567.7177763099+29495.928319176946i              16574.82587942368+29494.291243577176i             16581.558189455805+29492.198204632594i            16587.90561965205+29489.815402080887i             16593.84978961039+29486.978607670622i             16599.38409733792+29483.8343216391i               16604.502845649957+29480.43999301594i
475                                               16849.612560974503+29687.70877091679i             16857.97328663505+29687.224158122444i             16865.985743878275+29686.202306640098i            16873.62831278361+29684.71313943445i              16880.880089739938+29682.71211513364i             16887.72362829626+29680.25264075523i              16894.150618719672+29677.505179995096i            16900.143044298973+29674.305099482277i            16905.695383098533+29670.80281617557i             16910.802986556893+29667.05823682107i
480                                               17156.460396049744+29874.271010820703i            17165.053781453214+29873.423104364458i            17173.26429382288+29872.029119833955i             17181.07048317141+29870.162304947607i             17188.45163071478+29867.779670684824i             17195.39081466882+29864.93759588678i              17201.88065089741+29861.81091479252i              17207.903617445467+29858.2346489438i              17213.455436542456+29854.363214153862i            17218.532663136048+29850.259031315145i
485                                               17464.836668292304+30057.54613829643i             17473.651609363693+30056.313420254777i            17482.04742148359+30054.527048779106i             17490.00295675825+30052.263731119i                17497.49781000002+30049.482136514616i             17504.5157335929+30046.24172465341i               17511.050428738814+30042.721803690496i            17517.085009425886+30038.75710574944i             17522.616616856867+30034.506122237657i            17527.643174034394+30030.033838575793i
490                                               17774.704045576058+30237.521835975967i            17783.727988233597+30235.88281903556i             17792.29490646896+30233.683961896873i             17800.384098681938+30231.005565219846i            17807.975613379265+30227.808060468928i            17815.05403840074+30224.15409405983i              17821.61433141535+30220.22754751688i              17827.640393831218+30215.862914050937i            17833.130971403196+30211.222831252293i            17838.085529440945+30206.374892523556i
495                                               18086.024929145413+30414.185761028126i            18095.24383438675+30412.119075223796i             18103.96619912535+30409.48787850127i              18112.17192463538+30406.376197221343i             18119.841664936812+30402.74632635516i             18126.961016595393+30398.664201086445i            18133.526376513004+30394.318370980334i            18139.52259540073+30389.54313491521i              18144.950219941187+30384.50534020568i             18149.810441667618+30379.275223948836i
500                                               18398.761392355773+30587.52555015295i             18408.159706285427+30585.01003409948i             18417.020369427057+30581.926982407418i            18425.324055328107+30578.364277145345i            18433.052187327863+30574.286174632452i            18440.19155626763+30569.761996164827i             18446.740192777936+30564.985048469465i            18452.684069230592+30559.78947387508i             18458.025740443107+30554.34638503335i             18462.768317623573+30548.72868983927i
505                                               18712.875118636835+30757.52883209923i             18722.435747807125+30754.543628410884i            18731.416055986378+30750.98964248427i             18739.797671503384+30746.958739014568i            18747.562963080505+30742.41722930683i             18754.700113831703+30737.437912568923i            18761.208994517056+30732.218935339963i            18767.076881994308+30726.594313548725i            18772.308557176144+30720.73947194819i             18776.909253810853+30714.730006821865i
510                                               19028.327339481868+30924.18324780964i             19038.031632081227+30920.70790242033i             19047.11141597426+30916.66444019454i              19055.549470242862+30912.14883145815i             19063.32929755451+30907.129531090795i             19070.440683864606+30901.68290156137i             19076.8855584122+30896.012004538832i              19082.65269586765+30889.95075113804i              19087.749331768657+30883.67891517549i             19092.18303449431+30877.27478850347i
515                                               19345.078773382593+31087.4764782512i              19354.906506629995+31083.491043284517i            19364.064076819148+31078.940204060968i            19372.535623462016+31073.924154796412i            19380.305984409188+31068.41357659758i             19387.366771748686+31062.488473191203i            19393.7222034968+31056.356888358812i              19399.36275582527+31049.852640533973i             19404.29835788333+31043.15987878583i              19408.539133680068+31036.359586358114i
